0_x,0_y,0_x,0_y
2850.5855263991,16360.,2850.5856284422,6631.
2850.6211771292,16368.,2850.6211859507,6636.
2850.6524743361,16376.,2850.6525844854,6645.
2850.6854633612,16383.,2850.6856145186,6651.
2850.7197016997,16375.,2850.7197098059,6653.
2850.7525638861,16367.,2850.752572946,6652.
2850.7864858431,16359.,2850.7866279406,6647.
2850.8197833819,16351.,2850.8197945875,6643.
2850.8549825472,16343.,2850.8551124853,6638.
2850.8865336699,16335.,2850.8866967482,6632.
2850.9196507258,16327.,2850.9196602625,6625.
2850.9535278601,16319.,2850.9535891337,6615.
2850.9864599032,16311.,2850.9866458696,6608.
2851.0205916685,16303.,2851.0206789297,6603.
2851.0535096449,16295.,2851.0537738127,6597.
2851.0890073103,16287.,2851.089131288,6589.
2851.1204640192,16279.,2851.1207732481,6587.
2851.1534816546,16271.,2851.1536568922,6578.
2851.1874841971,16263.,2851.1876413149,6572.
2851.2204481882,16255.,2851.2205871863,6568.
2851.2545408529,16247.,2851.2545999807,6560.
2851.2874738497,16239.,2851.2876619619,6554.
2851.3229889197,16231.,2851.3231128973,6544.
2851.3544809145,16223.,2851.3546318335,6534.
2851.3874706549,16215.,2851.3876315874,6526.
2851.421506576,16207.,2851.4216086191,6518.
2851.4545482916,16199.,2851.4547263903,6508.
2851.4884924215,16191.,2851.4886209292,6497.
2851.5215818209,16183.,2851.5216738505,6486.
2851.5569428724,16175.,2851.5571929735,6479.
2851.5884882731,16167.,2851.5886062903,6468.
2851.6214649004,16159.,2851.6216174883,6459.
2851.6554483694,16151.,2851.6555897516,6452.
2851.6884259504,16143.,2851.6885499281,6448.
2851.7215275091,16135.,2851.7216374201,6438.
2851.7544388098,16127.,2851.7545468134,6428.
2851.7908942026,16119.,2851.7910291475,6421.
2851.8214360994,16111.,2851.8215455336,6412.
2851.8544256014,16103.,2851.8546177668,6405.
2851.8884608072,16095.,2851.8885690493,6397.
2851.9214793963,16087.,2851.921632461,6393.
2851.9554685873,16079.,2851.9556688589,6386.
2851.9884940905,16071.,2851.9885932726,6377.
2852.0248045248,16063.,2852.0249535364,6364.
2852.0554861349,16055.,2852.0556501669,6362.
2852.0884517950,16047.,2852.0885700506,6355.
2852.1224319262,16039.,2852.1225582880,6349.
2852.1554121298,16031.,2852.1555601877,6336.
2852.1894480509,16023.,2852.1895720286,6327.
2852.2224747461,16015.,2852.2226118368,6316.
2852.2588383478,16007.,2852.2590486330,6300.
2852.2894825262,15999.,2852.2896675390,6291.
2852.3224429411,15991.,2852.322559051,6286.
2852.3555819315,15983.,2852.3556231779,6279.
2852.3887287897,15975.,2852.3889126104,6270.
2852.4214748663,15967.,2852.4216470045,6260.
2852.4544715208,15959.,2852.454614572,6255.
2852.4874989313,15951.,2852.4876593870,6246.
2852.5205227656,15943.,2852.5206279081,6236.
2852.553456716,15935.,2852.5536636633,6230.
2852.5864965243,15927.,2852.5866565031,6221.
2852.6195022387,15919.,2852.6215593142,6216.
2852.6524047178,15911.,2852.6525461001,6212.
2852.6854585928,15903.,2852.6856028360,6202.
2852.7185487074,15895.,2852.7186550421,6202.
2852.7527543825,15887.,2852.7529041094,6193.
2852.7844504637,15879.,2852.7846161646,6185.
2852.8174900335,15871.,2852.8176309389,6180.
2852.8504306597,15863.,2852.8506237787,6173.
2852.8834478182,15855.,2852.8835880083,6166.
2852.9174815935,15847.,2852.917664699,6158.
2852.9505054278,15839.,2852.9506456179,6144.
2852.9868199152,15831.,2852.9869720263,6132.
2853.0174788756,15823.,2853.0178219599,6129.
2853.0504767222,15815.,2853.0506567282,6112.
2853.0845109743,15807.,2853.0846461577,6099.
2853.1174232287,15799.,2853.1175822538,6095.
2853.1515175623,15791.,2853.1515473646,6084.
2853.1844815535,15783.,2853.1846448702,6076.
2853.2208186907,15775.,2853.22109168,6066.
2853.2514409346,15767.,2853.2516073507,6060.
2853.2844797892,15759.,2853.2846216482,6052.
2853.3185192865,15751.,2853.3185991568,6045.
2853.3514022154,15743.,2853.3516082091,6032.
2853.3854896349,15735.,2853.3856295866,6030.
2853.4184762758,15727.,2853.4186341089,6025.
2853.4547542853,15719.,2853.4548961443,6012.
2853.4854089541,15711.,2853.4856180472,6006.
2853.5185021681,15703.,2853.5186483187,6001.
2853.5524336619,15695.,2853.5525998396,6001.
2853.5854749006,15687.,2853.5856270117,5989.
2853.6194853109,15679.,2853.6196340841,5983.
2853.6524757666,15671.,2853.6526049894,5978.
2853.6854192537,15663.,2853.687390737,5973.
2853.7185832781,15655.,2853.7186042589,5964.
2853.7514807505,15647.,2853.7516209406,5955.
2853.7844623846,15639.,2853.784597568,5947.
2853.8186742586,15631.,2853.8188878817,5940.
2853.8504828734,15623.,2853.8506008906,5926.
2853.8834556860,15615.,2853.8835930151,5915.
2853.9167546553,15607.,2853.9167751593,5910.
2853.9494447035,15599.,2853.9495879931,5904.
2853.9834181589,15591.,2853.9835912508,5892.
2854.0166274828,15583.,2854.0166460795,5878.
2854.0527500433,15575.,2854.0528978628,5876.
2854.0834082884,15567.,2854.0835930628,5867.
2854.1165098471,15559.,2854.1166040224,5860.
2854.1505538744,15551.,2854.1505660338,5852.
2854.1834878248,15543.,2854.1836318297,5845.
2854.2188734335,15535.,2854.2188836855,5835.
2854.2515417856,15527.,2854.2515570444,5830.
2854.2869259638,15519.,2854.2870508951,5819.
2854.3184944910,15511.,2854.3186301512,5814.
2854.3514653963,15503.,2854.3516084475,5807.
2854.3844954294,15495.,2854.3846117777,5804.
2854.4174303335,15487.,2854.4175521654,5797.
2854.4504625124,15479.,2854.4505843443,5789.
2854.4834925455,15471.,2854.4836088938,5785.
2854.5166229529,15463.,2854.5166339201,5774.
2854.5494608206,15455.,2854.5495888514,5764.
2854.5824856085,15447.,2854.5826079172,5762.
2854.6157600206,15439.,2854.6157819552,5752.
2854.6508528513,15431.,2854.6509780211,5738.
2854.6814948839,15423.,2854.6816179079,5721.
2854.7145311159,15415.,2854.7145702166,5714.
2854.7474557680,15407.,2854.7476310057,5703.
2854.7808002752,15399.,2854.7809278292,5691.
2854.8134395403,15391.,2854.8135945124,5685.
2854.8464557451,15383.,2854.8465999884,5678.
2854.8794757647,15375.,2854.8796009344,5669.
2854.9127132219,15367.,2854.9127222818,5659.
2854.945441894,15359.,2854.9455909056,5654.
2854.9784735960,15351.,2854.9785939974,5645.
2855.0148422045,15343.,2855.0151132864,5636.
2855.0454706473,15335.,2855.0456048769,5630.
2855.0784603876,15327.,2855.0785350126,5626.
2855.1126107496,15319.,2855.1126198095,5617.
2855.1454080862,15311.,2855.1455539984,5615.
2855.1794089598,15303.,2855.1795460505,5605.
2855.2128385824,15295.,2855.2128476423,5601.
2855.2454625887,15287.,2855.2475640101,5594.
2855.2784575743,15279.,2855.2785953802,5585.
2855.3114454073,15271.,2855.3116106314,5578.
2855.3444394392,15263.,2855.3445538801,5573.
2855.3787452501,15255.,2855.3788961691,5565.
2855.4105591101,15247.,2855.4106113238,5560.
2855.4434484762,15239.,2855.4435765070,5546.
2855.4764067454,15231.,2855.4765471739,5535.
2855.5094754023,15223.,2855.5095414442,5526.
2855.5434095186,15215.,2855.5435504240,5516.
2855.5764245314,15207.,2855.5765668673,5507.
2855.6130334658,15199.,2855.6131655497,5496.
2855.6444327158,15191.,2855.6445476336,5492.
2855.6774706167,15183.,2855.6776139063,5482.
2855.7114879412,15175.,2855.7115582747,5471.
2855.7444276137,15167.,2855.7445766253,5460.
2855.7784196657,15159.,2855.7785620016,5457.
2855.8117555899,15151.,2855.8117636961,5447.
2855.8469769282,15143.,2855.8471159262,5435.
2855.8784534258,15135.,2855.8786024374,5424.
2855.9114310068,15127.,2855.9115468783,5419.
2855.9454681200,15119.,2855.9456426424,5414.
2855.9784716887,15111.,2855.9786187929,5404.
2856.0124224943,15103.,2856.0125405115,5402.
2856.0454205794,15095.,2856.0455660147,5394.
2856.0809487623,15087.,2856.0810996813,5388.
2856.1124705595,15079.,2856.1125504297,5380.
2856.1454593462,15071.,2856.1456364912,5367.
2856.1795176787,15063.,2856.1796287817,5363.
2856.2126151842,15055.,2856.2126192373,5356.
2856.2466060442,15047.,2856.2466120047,5341.
2856.2794958872,15039.,2856.2795662207,5331.
2856.3149232191,15031.,2856.3150731844,5323.
2856.3464271349,15023.,2856.3465780539,5318.
2856.3794860167,15015.,2856.3796331209,5305.
2856.4134527964,15007.,2856.4136988443,5297.
2856.4465228838,14999.,2856.4466499609,5289.
2856.4804786963,14991.,2856.4805938524,5276.
2856.5134507937,14983.,2856.5138606352,5273.
2856.5488633436,14975.,2856.5490433497,5266.
2856.5794331354,14967.,2856.5795702261,5261.
2856.6124786657,14959.,2856.6125938219,5254.
2856.6464847845,14951.,2856.6465758604,5242.
2856.6794451994,14943.,2856.6795641703,5233.
2856.7124175352,14935.,2856.7126185221,5231.
2856.7454850001,14927.,2856.7456058783,5222.
2856.7784187121,14919.,2856.7785670084,5218.
2856.8114265722,14911.,2856.8115634245,5212.
2856.8444847387,14903.,2856.8446037096,5208.
2856.8774427694,14895.,2856.8775579256,5201.
2856.9130029005,14887.,2856.9130069536,5194.
2856.9434680266,14879.,2856.9435529036,5188.
2856.9764782709,14871.,2856.9765533728,5181.
2857.0104684157,14863.,2857.01061099,5173.
2857.043565206,14855.,2857.0435902399,5162.
2857.0764722151,14847.,2857.0766193194,5152.
2857.1094636244,14839.,2857.1096088213,5142.
2857.1424450201,14831.,2857.1425632757,5130.
2857.1754984182,14823.,2857.175569467,5119.
2857.208441667,14815.,2857.2086235804,5111.
2857.2414082808,14807.,2857.2415274901,5107.
2857.2768751902,14799.,2857.2770993036,5101.
2857.3074638170,14791.,2857.3076078219,5092.
2857.3404046816,14783.,2857.340545587,5081.
2857.3734797758,14775.,2857.373564176,5078.
2857.4067498964,14767.,2857.4069008154,5067.
2857.4394289774,14759.,2857.4395739359,5059.
2857.4724823755,14751.,2857.4726304335,5052.
2857.5054528040,14743.,2857.5055977625,5047.
2857.5384949965,14735.,2857.5386189741,5044.
2857.5714873594,14727.,2857.5715455336,5033.
2857.6045135779,14719.,2857.6046180052,5032.
2857.6408850474,14711.,2857.6410092634,5026.
2857.6715955061,14703.,2857.6716000361,5014.
2857.7045065683,14695.,2857.7045435232,5010.
2857.7374421877,14687.,2857.7376114649,5002.
2857.7708839697,14679.,2857.7708882612,4995.
2857.8034705443,14671.,2857.8036023897,4989.
2857.8364884180,14663.,2857.8366226477,4977.
2857.8695263189,14655.,2857.8696014208,4961.
2857.9025072378,14647.,2857.9025830549,4955.
2857.9354733748,14639.,2857.9356173796,4944.
2857.9685029310,14631.,2857.9685851854,4933.
2858.0014344973,14623.,2858.0033799929,4922.
2858.0344342512,14615.,2858.0345820707,4916.
2858.0678624434,14607.,2858.0678726954,4910.
2858.1005617899,14599.,2858.1005811018,4899.
2858.1347524447,14591.,2858.1349653525,4892.
2858.1664921564,14583.,2858.1666123194,4888.
2858.1994742674,14575.,2858.1995984835,4877.
2858.2324799818,14567.,2858.2325722498,4870.
2858.2654752058,14559.,2858.2655422014,4859.
2858.2994484228,14551.,2858.2995604796,4855.
2858.3324829859,14543.,2858.3325933737,4845.
2858.3687402529,14535.,2858.3688911718,4838.
2858.3995897097,14527.,2858.3995940012,4829.
2858.4324256701,14519.,2858.4325689596,4824.
2858.4666685385,14511.,2858.4666768831,4821.
2858.4994468016,14503.,2858.499546699,4811.
2858.5334972662,14495.,2858.5335835737,4800.
2858.5665401739,14487.,2858.5665761751,4799.
2858.602765016,14479.,2858.6028830332,4789.
2858.6334814352,14471.,2858.6335720343,4775.
2858.6665021700,14463.,2858.6666485590,4763.
2858.7004753870,14455.,2858.7006010336,4750.
2858.7333909792,14447.,2858.7335328383,4744.
2858.7674943728,14439.,2858.7676476759,4731.
2858.8004397673,14431.,2858.8005339426,4718.
2858.8367361349,14423.,2858.8368772787,4714.
2858.8674563688,14415.,2858.8675796312,4704.
2858.9004706663,14407.,2858.9005920214,4693.
2858.9344887060,14399.,2858.9346067232,4686.
2858.9675084871,14391.,2858.9676374716,4674.
2859.0024577898,14383.,2859.0025789065,4674.
2859.0354649347,14375.,2859.0355788988,4663.
2859.0709635538,14367.,2859.0710975451,4655.
2859.1024917883,14359.,2859.1025969309,4650.
2859.1354986948,14351.,2859.1356179041,4643.
2859.1694971842,14343.,2859.1696445269,4632.
2859.2024442476,14335.,2859.2025675100,4627.
2859.2355138582,14327.,2859.2355520052,4628.
2859.2685977739,14319.,2859.2686192316,4617.
2859.3048531336,14311.,2859.3049959463,4611.
2859.3354567808,14303.,2859.3355707449,4600.
2859.3684760851,14295.,2859.3686041159,4598.
2859.4024733824,14287.,2859.4025937838,4593.
2859.4354709906,14279.,2859.4356018824,4583.
2859.4694220347,14271.,2859.4695638937,4571.
2859.5024892611,14263.,2859.5025584025,4563.
2859.5388724131,14255.,2859.5390235705,4551.
2859.5694171709,14247.,2859.5695592684,4539.
2859.6024362368,14239.,2859.6025561613,4532.
2859.6364824099,14231.,2859.6366047186,4525.
2859.6694945616,14223.,2859.6696385664,4519.
2859.7034374994,14215.,2859.7035788817,4509.
2859.73641365,14207.,2859.7365278525,4501.
2859.7728235048,14199.,2859.7730173391,4498.
2859.8034107012,14191.,2859.8035287184,4490.
2859.8364347738,14183.,2859.8365506453,4480.
2859.8706270975,14175.,2859.8706473631,4472.
2859.9034249109,14167.,2859.9035510344,4466.
2859.9374319834,14159.,2859.9375528616,4462.
2859.9705197138,14151.,2859.9706568045,4457.
2860.0068289560,14143.,2860.0069720072,4451.
2860.0374049467,14135.,2860.0375489515,4443.
2860.0704595369,14127.,2860.0706073565,4438.
2860.1044294161,14119.,2860.1045748514,4429.
2860.1374270243,14111.,2860.1375459952,4425.
2860.1713976187,14103.,2860.1715430540,4416.
2860.2046605868,14095.,2860.2046689314,4414.
2860.240884952,14087.,2860.2410308642,4401.
2860.2714545054,14079.,2860.271572761,4394.
2860.3044313711,14071.,2860.3045467657,4389.
2860.3384911341,14063.,2860.3386155886,4378.
2860.3714150709,14055.,2860.3715702814,4364.
2860.4044572634,14047.,2860.4045657438,4352.
2860.4374906344,14039.,2860.4376179499,4349.
2860.4707207007,14031.,2860.470729999,4337.
2860.5038582605,14023.,2860.5038682741,4332.
2860.5364717764,14015.,2860.5365919394,4319.
2860.5694586558,14007.,2860.5696455759,4313.
2860.6049830240,13999.,2860.6051089090,4302.
2860.6364819330,13991.,2860.6365789694,4291.
2860.6695586962,13983.,2860.669658832,4284.
2860.7037238402,13975.,2860.7037429136,4279.
2860.7365354818,13967.,2860.7366635126,4270.
2860.7705303949,13959.,2860.7706019205,4260.
2860.8035756868,13951.,2860.80357974,4254.
2860.8389531893,13943.,2860.8391022009,4251.
2860.8705047888,13935.,2860.870527677,4243.
2860.9034897608,13927.,2860.9036008639,4240.
2860.9374408049,13919.,2860.9375798029,4229.
2860.9705242437,13911.,2860.9705905241,4223.
2861.0045463366,13903.,2861.0046884340,4215.
2861.0374934000,13895.,2861.0375754160,4206.
2861.0729729456,13887.,2861.0731229109,4196.
2861.1045598311,13879.,2861.104568891,4189.
2861.1373960299,13871.,2861.1375428957,4177.
2861.1714848799,13863.,2861.1716253084,4165.
2861.2044538778,13855.,2861.2046000284,4153.
2861.2384795469,13847.,2861.2385868353,4148.
2861.2716037554,13839.,2861.2716118616,4138.
2861.3070165438,13831.,2861.3071493429,4124.
2861.3384315294,13823.,2861.3385664744,4114.
2861.3717085642,13815.,2861.3717178625,4109.
2861.4054354948,13807.,2861.4056214613,4096.
2861.4384261889,13799.,2861.4385403914,4087.
2861.4714311880,13791.,2861.4716035647,4074.
2861.5045060438,13783.,2861.5046059412,4070.
2861.5408789438,13775.,2861.5410038752,4061.
2861.5714544577,13767.,2861.5716437620,4050.
2861.6044227404,13759.,2861.604571752,4044.
2861.6384636683,13751.,2861.6386110109,4040.
2861.6715411467,13743.,2861.6715509218,4030.
2861.7054738325,13735.,2861.705602817,4025.
2861.7384557051,13727.,2861.7385939879,4021.
2861.7714902681,13719.,2861.7734920305,4013.
2861.8045081419,13711.,2861.8045391363,4005.
2861.8374285025,13703.,2861.8375536722,3995.
2861.8704723639,13695.,2861.870851211,3986.
2861.9048034472,13687.,2861.9048694891,3978.
2861.9364041609,13679.,2861.9366044325,3970.
2861.9694513601,13671.,2861.9696709437,3956.
2862.0026485247,13663.,2862.0026578230,3944.
2862.0354813856,13655.,2862.0356253904,3941.
2862.0696219725,13647.,2862.069641046,3930.
2862.102448873,13639.,2862.1025819105,3927.
2862.1388828081,13631.,2862.1390077395,3915.
2862.1694337649,13623.,2862.1695677561,3914.
2862.2024623675,13615.,2862.2025615496,3903.
2862.2364858908,13607.,2862.2366282267,3899.
2862.2694083971,13599.,2862.2695533556,3886.
2862.3024117273,13591.,2862.3025340361,3884.
2862.3354477209,13583.,2862.3355898184,3880.
2862.3685137552,13575.,2862.3685318751,3872.
2862.4014283938,13567.,2862.4015435499,3862.
2862.4344665331,13559.,2862.4345664305,3858.
2862.4675077719,13551.,2862.4676648897,3856.
2862.5030261797,13543.,2862.5030311865,3847.
2862.5334500593,13535.,2862.5335611624,3837.
2862.5665687842,13527.,2862.5665818972,3834.
2862.6004347128,13519.,2862.6005510611,3826.
2862.6338099760,13511.,2862.633960895,3819.
2862.6675776762,13503.,2862.6675869745,3811.
2862.7007748407,13495.,2862.700782947,3807.
2862.7367972654,13487.,2862.7369460386,3799.
2862.7674643320,13479.,2862.7676083368,3788.
2862.8004307074,13471.,2862.8005728048,3776.
2862.8334075731,13463.,2862.8335227293,3769.
2862.866672687,13455.,2862.8668226523,3758.
2862.8994259161,13447.,2862.899544887,3749.
2862.9324158949,13439.,2862.9325267595,3741.
2862.9654747767,13431.,2862.9655727667,3735.
2862.9984437746,13423.,2862.9985815806,3730.
2863.0314325613,13415.,2863.0315725130,3716.
2863.0645508093,13407.,2863.0645570082,3709.
2863.1008438391,13399.,2863.1009818834,3703.
2863.1314322275,13391.,2863.1315514368,3694.
2863.1644179148,13383.,2863.1645592970,3684.
2863.1984314245,13375.,2863.1985596937,3675.
2863.2314476294,13367.,2863.2315637392,3671.
2863.2654098791,13359.,2863.2655569834,3666.
2863.2987667841,13351.,2863.2987746519,3656.
2863.3347207827,13343.,2863.3348466677,3647.
2863.3654162211,13335.,2863.3655611796,3644.
2863.3984128756,13327.,2863.3985552115,3638.
2863.4324144644,13319.,2863.4325546545,3630.
2863.4655658526,13311.,2863.4655751509,3620.
2863.4994944853,13303.,2863.4995683951,3615.
2863.5324289126,13295.,2863.5325581354,3603.
2863.5686752123,13287.,2863.5688261313,3589.
2863.5994352621,13279.,2863.5995771212,3576.
2863.6324064058,13271.,2863.6325468344,3570.
2863.6664730829,13263.,2863.6665491385,3560.
2863.6994027418,13255.,2863.6995538992,3549.
2863.7334036154,13247.,2863.7335192484,3537.
2863.7665914816,13239.,2863.7666017336,3532.
2863.8028349203,13231.,2863.8029138369,3526.
2863.8334404749,13223.,2863.8335563463,3514.
2863.8664497656,13215.,2863.8665646834,3507.
2863.9014872831,13207.,2863.9015993399,3502.
2863.9344238562,13199.,2863.9345688147,3492.
2863.9684278292,13191.,2863.9686033053,3481.
2864.0014628691,13183.,2864.0016009134,3476.
2864.0368902010,13175.,2864.03704112,3472.
2864.0684651655,13167.,2864.0685803217,3463.
2864.1013931555,13159.,2864.1015357298,3456.
2864.1344577593,13151.,2864.1345695776,3448.
2864.1674961371,13143.,2864.1676272673,3443.
2864.2014145178,13135.,2864.2015587610,3432.
2864.2344767374,13127.,2864.2345909399,3424.
2864.2708381933,13119.,2864.2710232062,3415.
2864.3013846201,13111.,2864.3015319628,3408.
2864.3344198984,13103.,2864.3345598501,3399.
2864.3684491438,13095.,2864.3685678763,3385.
2864.4014875216,13087.,2864.4015695376,3370.
2864.4354254526,13079.,2864.435563497,3360.
2864.4685911459,13071.,2864.4686114115,3353.
2864.5048238558,13063.,2864.5050160212,3345.
2864.5354308409,13055.,2864.5355769915,3336.
2864.568458013,13047.,2864.5685891432,3330.
2864.6024319452,13039.,2864.6025728506,3322.
2864.6354009432,13031.,2864.6355490011,3312.
2864.6694013399,13023.,2864.6695207876,3301.
2864.7024728579,13015.,2864.7026161474,3297.
2864.7354463858,13007.,2864.7374860567,3291.
2864.7684041781,12999.,2864.7685221953,3282.
2864.8014191908,12991.,2864.8015412611,3276.
2864.834444694,12983.,2864.8345791620,3276.
2864.8687381071,12975.,2864.8688880724,3265.
2864.9005212111,12967.,2864.9005402846,3262.
2864.9334327501,12959.,2864.9335710329,3255.
2864.9664229674,12951.,2864.9665753168,3251.
2864.9994122309,12943.,2864.9995352549,3242.
2865.0334057135,12935.,2865.0335416121,3237.
2865.0664836687,12927.,2865.0665592474,3228.
2865.0994872374,12919.,2865.1014785093,3226.
2865.1323949618,12911.,2865.132539205,3215.
2865.1654125971,12903.,2865.1655589861,3204.
2865.1985797209,12895.,2865.1985859198,3193.
2865.2327310366,12887.,2865.2328810019,3188.
2865.2645336908,12879.,2865.2645386976,3177.
2865.2975084108,12871.,2865.2975625319,3168.
2865.331485681,12863.,2865.3316182417,3159.
2865.3644537253,12855.,2865.3645817560,3155.
2865.398433618,12847.,2865.3985499663,3145.
2865.4314319414,12839.,2865.4315373224,3140.
2865.4669386667,12831.,2865.4670466704,3128.
2865.4984339995,12823.,2865.498578958,3127.
2865.5314587874,12815.,2865.5315989775,3115.
2865.5655154509,12807.,2865.5656663698,3106.
2865.5985366625,12799.,2865.5986656469,3099.
2865.6324888987,12791.,2865.6326329035,3092.
2865.665470056,12783.,2865.6656331343,3086.
2865.7009808344,12775.,2865.7011329455,3082.
2865.7324518484,12767.,2865.732595138,3072.
2865.7654241842,12759.,2865.7656041903,3068.
2865.7994584364,12751.,2865.7996246142,3061.
2865.8324569983,12743.,2865.8325800223,3054.
2865.8664171023,12735.,2865.8666164202,3045.
2865.8994566721,12727.,2865.8996040148,3041.
2865.934993915,12719.,2865.9351000113,3032.
2865.9664344114,12711.,2865.9665755552,3018.
2865.9994456095,12703.,2865.9995600504,3011.
2866.0334705633,12695.,2866.0336283964,3002.
2866.0667442602,12687.,2866.0667480749,2992.
2866.1004924101,12679.,2866.1005744261,2982.
2866.1334409041,12671.,2866.1335372252,2968.
2866.16894,12663.,2866.1692158503,2964.
2866.2004372400,12655.,2866.2005531115,2952.
2866.2335073275,12647.,2866.2336103243,2943.
2866.2677006048,12639.,2866.2677089495,2931.
2866.3005172533,12631.,2866.3005863947,2924.
2866.3334435743,12623.,2866.3335365576,2917.
2866.3665119928,12615.,2866.3665720743,2906.
2866.3994607252,12607.,2866.4014784617,2898.
2866.4324254316,12599.,2866.4325391573,2892.
2866.4656552595,12591.,2866.4656664652,2885.
2866.4984664244,12583.,2866.4986097139,2877.
2866.5327822489,12575.,2866.5329081339,2870.
2866.5644513888,12567.,2866.5645615381,2867.
2866.5974358839,12559.,2866.5975488943,2861.
2866.6304613871,12551.,2866.6305794043,2855.
2866.6638099474,12543.,2866.6638190073,2841.
2866.6974283976,12535.,2866.6975495142,2840.
2866.7304479403,12527.,2866.7305743021,2836.
2866.7667683882,12519.,2866.7669195456,2822.
2866.797420196,12511.,2866.7975620550,2809.
2866.8304228109,12503.,2866.8305291456,2804.
2866.8645276350,12495.,2866.8645879549,2789.
2866.8973888678,12487.,2866.8975350184,2778.
2866.9314605517,12479.,2866.9315707010,2766.
2866.9644803328,12471.,2866.9645544809,2759.
2867.0008582396,12463.,2867.0009872240,2753.
2867.0314399523,12455.,2867.0315622610,2743.
2867.0644735617,12447.,2867.0645553393,2733.
2867.0984803957,12439.,2867.0985504908,2730.
2867.1314379496,12431.,2867.1315860075,2721.
2867.1654464525,12423.,2867.1655606550,2709.
2867.1984605116,12415.,2867.1985954565,2699.
2867.2348808569,12407.,2867.2350069803,2696.
2867.2657334131,12399.,2867.2657884878,2689.
2867.2984887880,12391.,2867.2985526842,2679.
2867.3324410242,12383.,2867.3325511736,2673.
2867.3654853624,12375.,2867.3656114859,2670.
2867.3994557184,12367.,2867.3995615763,2664.
2867.4324623865,12359.,2867.4325787348,2653.
2867.4689142031,12351.,2867.4690701288,2645.
2867.4995521826,12343.,2867.4995741171,2640.
2867.5324446482,12335.,2867.5326284689,2635.
2867.5666806025,12327.,2867.5666896624,2621.
2867.5997769159,12319.,2867.5997859758,2609.
2867.6324805540,12311.,2867.6325575632,2607.
2867.6656553072,12303.,2867.6656674666,2594.
2867.6984504980,12295.,2867.6985689921,2582.
2867.7314745707,12287.,2867.7315844816,2576.
2867.7644464296,12279.,2867.7645124716,2573.
2867.7974187655,12271.,2867.7975608629,2565.
2867.8327106756,12263.,2867.8328565878,2555.
2867.8635558409,12255.,2867.8635598940,2545.
2867.8964354319,12247.,2867.8965424818,2540.
2867.9304529947,12239.,2867.9305419249,2532.
2867.9634379667,12231.,2867.9635628981,2526.
2867.9965094847,12223.,2867.9965874476,2517.
2868.0294153017,12215.,2868.0295373720,2510.
2868.0624455732,12207.,2868.0625609678,2502.
2868.0954331679,12199.,2868.0957161707,2494.
2868.1284481806,12191.,2868.128591947,2487.
2868.1614436430,12183.,2868.1615847868,2486.
2868.1969041151,12175.,2868.1969091219,2477.
2868.2274674696,12167.,2868.2275394720,2469.
2868.2604357523,12159.,2868.2605540079,2466.
2868.2944361490,12151.,2868.2945231718,2460.
2868.3274142069,12143.,2868.3275534433,2449.
2868.3614258093,12135.,2868.3615478796,2441.
2868.3947884363,12127.,2868.3947970194,2431.
2868.4308032316,12119.,2868.4309191031,2424.
2868.4614609999,12111.,2868.4615818781,2413.
2868.4944567007,12103.,2868.4945828241,2400.
2868.5284611506,12095.,2868.5285417360,2394.
2868.5614191813,12087.,2868.5615681929,2387.
2868.5954345984,12079.,2868.5955557150,2375.
2868.6284663004,12071.,2868.6286246103,2365.
2868.6648580355,12063.,2868.6648618502,2354.
2868.6955074591,12055.,2868.6955584807,2351.
2868.7284530920,12047.,2868.7285823149,2343.
2868.7626160902,12039.,2868.7626389784,2335.
2868.7954687399,12031.,2868.7956196589,2326.
2868.8304774088,12023.,2868.8306240362,2316.
2868.8634948057,12015.,2868.8636359495,2309.
2868.8988861364,12007.,2868.8991600794,2302.
2868.9304808897,11999.,2868.9305619520,2296.
2868.963569097,11991.,2868.9635903162,2292.
2868.9964737219,11983.,2868.9965917391,2287.
2869.0294279379,11975.,2869.029580049,2278.
2869.0635196489,11967.,2869.0635706705,2265.
2869.0967935843,11959.,2869.0968019289,2260.
2869.1328729910,11951.,2869.1330098433,2254.
2869.1634308619,11943.,2869.1635770125,2245.
2869.1964339537,11935.,2869.1965319437,2236.
2869.2304386419,11927.,2869.2305566591,2227.
2869.2634133619,11919.,2869.2635585589,2216.
2869.2974087519,11911.,2869.297525577,2199.
2869.3304297251,11903.,2869.3305448813,2192.
2869.3668724817,11895.,2869.3670293612,2185.
2869.3974847120,11887.,2869.3976156038,2175.
2869.4304477495,11879.,2869.4305269045,2170.
2869.4634801668,11871.,2869.4636472983,2160.
2869.4967889113,11863.,2869.4969260019,2157.
2869.5294229311,11855.,2869.5295333189,2145.
2869.5625438017,11847.,2869.5625490469,2140.
2869.5954849047,11839.,2869.5955573839,2129.
2869.6284753603,11831.,2869.6286315245,2124.
2869.6613988203,11823.,2869.6615421099,2115.
2869.6944486422,11815.,2869.6945888323,2110.
2869.7308425230,11807.,2869.7309834284,2098.
2869.7614180369,11799.,2869.7615639490,2096.
2869.7943922800,11791.,2869.7945324701,2094.
2869.8284849447,11783.,2869.8285812658,2084.
2869.8614119810,11775.,2869.8615350050,2075.
2869.8953892511,11767.,2869.8955294413,2072.
2869.9284281057,11759.,2869.9285344404,2064.
2869.9648918432,11751.,2869.9651059431,2056.
2869.9955083651,11743.,2869.9955775065,2043.
