0_x,0_y,0_x,0_y,0_x,0_y,0_x,0_y
1.5168099803,2037.,1.517023365,1958.,1.5171583099,1978.,1.5172982616,3284.
1.5218930644,2031.,1.5220230026,1972.,1.5222533149,1961.,1.5224214000,4376.
1.5269363327,2018.,1.5271165771,1988.,1.5272574825,1955.,1.5273864669,5440.
1.531878273,2013.,1.5320263309,1994.,1.5321963233,1954.,1.5323353214,6434.
1.5367672843,1992.,1.5368955535,2002.,1.5370824737,1964.,1.5372195644,7666.
1.5419116420,1985.,1.542049448,2012.,1.542229454,1962.,1.5424504680,8814.
1.5469098491,1972.,1.5471291942,2020.,1.5472693843,1976.,1.5474074287,9906.
1.5519340438,1964.,1.5521083278,2021.,1.5522435111,1992.,1.5523856086,10998.
1.5570795936,1942.,1.5571964187,2011.,1.5573316020,2010.,1.557466547,12048.
1.5621486110,1960.,1.5622826023,1996.,1.5624654693,2023.,1.5626066131,13084.
1.5671191616,1968.,1.5672994060,1982.,1.5674333972,2022.,1.5676134033,14134.
1.5721719665,1979.,1.5723941726,1967.,1.5725913448,2024.,1.5727253360,15226.
1.576772253,1983.,1.5769002838,1966.,1.5770342750,2007.,1.5771782798,32.
1.5818183822,1998.,1.5819402141,1968.,1.5821252269,1995.,1.5822513504,1152.
1.5867643756,2010.,1.5869381828,1967.,1.5870733661,1994.,1.5872981948,2356.
1.5918198032,2027.,1.5920188827,1967.,1.5921447677,1972.,1.5923369331,3462.
1.5969157619,2029.,1.5970490379,1979.,1.5972259445,1956.,1.5972853107,4526.
1.601962368,2029.,1.6020853919,1982.,1.6022210521,1951.,1.6023819847,5632.
1.6068833274,2019.,1.6070633335,2003.,1.6072001857,1946.,1.6073701782,6626.
1.6118510169,1997.,1.6120183868,2012.,1.6121611995,1946.,1.6123123569,7676.
1.6169443531,1994.,1.6171262664,2020.,1.6172542972,1955.,1.6173963947,8754.
1.6219733161,1975.,1.6221602363,2014.,1.6223023338,1979.,1.6224341793,9846.
1.6269352836,1974.,1.6271243495,2003.,1.6272502346,1986.,1.6273851795,11022.
1.6321199340,1960.,1.6322412891,2005.,1.6323461933,1996.,1.6324801845,12184.
1.6371283931,1959.,1.6372983856,1997.,1.6374261779,2019.,1.6375642223,13234.
1.6422081394,1957.,1.6423409385,1979.,1.6424780292,2033.,1.6426179809,14312.
1.647177021,1970.,1.6473522586,1968.,1.6474872035,2032.,1.6477082176,15292.
1.6517813606,1978.,1.6519952220,1960.,1.6521292133,2027.,1.6523371143,16356.
1.6568034095,2002.,1.6569393081,1947.,1.6571162147,2018.,1.6572542591,1036.
1.6617553634,2009.,1.6618872089,1962.,1.6620183391,1998.,1.662229578,2058.
1.6668029232,2009.,1.6669071121,1963.,1.6671152515,1992.,1.6672492427,3178.
1.6718907756,2013.,1.6720223827,1979.,1.6721573276,1976.,1.6723862094,4452.
1.6769133014,2019.,1.677128355,1981.,1.6773112220,1971.,1.6774773998,5600.
1.6818542881,2014.,1.6819804115,1997.,1.6821854515,1952.,1.6823504371,6678.
1.686811964,2002.,1.6869423789,2014.,1.6870732707,1943.,1.6872902317,7728.
1.6919370098,1989.,1.6921601696,2024.,1.6923854751,1949.,1.6925166053,8778.
1.6970246238,1975.,1.6971605224,2024.,1.6973054809,1968.,1.6974475784,9842.
1.7019312782,1971.,1.702116291,2017.,1.7022455139,1982.,1.7024224205,10920.
1.7070365352,1967.,1.7071605129,2003.,1.7073405189,1996.,1.7075674934,12082.
1.7121601505,1972.,1.7123413486,1995.,1.7124312324,2006.,1.7125912113,13188.
1.7171523971,1967.,1.7173262042,1988.,1.7175522251,2020.,1.7177153034,14322.
1.7222323818,1978.,1.7223663730,1969.,1.7225003643,2021.,1.7226353092,15498.
1.7267404003,1985.,1.7269833488,1957.,1.7271182937,2024.,1.7272982997,164.
1.7317722244,2000.,1.7318993015,1937.,1.7320802612,2021.,1.7322163982,1186.
1.7368052406,2020.,1.7370262546,1943.,1.7371602458,2004.,1.7373114032,2264.
1.7417626781,2031.,1.7418954772,1953.,1.7420390052,1983.,1.7422223491,3230.
1.7469633026,2027.,1.7470572395,1962.,1.7471900386,1977.,1.7473271293,4336.
1.7519581718,2016.,1.7520780963,1986.,1.75233535,1965.,1.7524543209,5484.
1.7569051189,2008.,1.7570760650,1991.,1.7572110099,1963.,1.7573471469,6576.
1.7618670864,2006.,1.7620389862,2002.,1.7621722621,1962.,1.7623112602,7780.
1.7668993873,1989.,1.7670422000,2023.,1.7671811981,1958.,1.7673004074,8914.
1.7719731731,1975.,1.7721143169,2026.,1.772241394,1967.,1.7723753852,9978.
1.7769370479,1963.,1.7770691318,2026.,1.7772481842,1982.,1.7773852748,11056.
1.7820229930,1952.,1.7822013301,2017.,1.7822902603,1998.,1.7824683589,12036.
1.7871563835,1961.,1.7873282833,2005.,1.7874002857,2009.,1.7875392837,13156.
1.7921913070,1962.,1.7923233909,1983.,1.7924561901,2022.,1.792645256,14262.
1.7972410125,1981.,1.7973773879,1969.,1.7975113792,2016.,1.7977152271,15396.
1.8017728729,1984.,1.8019349975,1971.,1.8020689887,2014.,1.8022401733,174.
1.8067653579,2001.,1.8068993492,1958.,1.8070834083,2008.,1.8072183532,1294.
1.8117382926,2017.,1.8119783802,1954.,1.8121042652,1992.,1.8122883243,2400.
1.8168101711,2038.,1.8169789714,1952.,1.8171253604,1977.,1.8172972602,3464.
1.8219342632,2041.,1.8221142692,1969.,1.8222492141,1958.,1.8223853511,4458.
1.8268711967,2026.,1.8270202083,1990.,1.8272502822,1953.,1.8274712963,5508.
1.8318562908,1997.,1.8320372505,2001.,1.8322153491,1950.,1.8323502941,6572.
1.8368001384,2001.,1.8369779987,2008.,1.8371131820,1961.,1.8373103542,7650.
1.8419483108,1993.,1.8420875473,2016.,1.8422730369,1963.,1.8424082202,8826.
1.8470802707,1978.,1.8471591873,2010.,1.8472969932,1982.,1.8474350376,10002.
1.8520050449,1975.,1.8521790904,2010.,1.8522761268,1983.,1.8524740142,11122.
1.8571176929,1958.,1.8572528762,2006.,1.8574369354,2002.,1.8575733108,12186.
1.8622191352,1952.,1.8623521728,2000.,1.8624983234,2023.,1.8626332683,13264.
1.8671992225,1958.,1.8673654003,1985.,1.8675032062,2034.,1.8676383895,14328.
1.872243206,1980.,1.8723962707,1966.,1.872505228,2021.,1.8727121753,15364.
1.8767676753,1992.,1.8769209785,1967.,1.8770752353,2012.,1.8772092266,142.
1.8817835254,2005.,1.8819535179,1960.,1.8821294708,2007.,1.8823135299,1234.
1.8868301315,2005.,1.8869250221,1975.,1.8871033592,1993.,1.8872414035,2410.
1.8917529983,2020.,1.891928236,1965.,1.892105381,1978.,1.8922102851,3558.
1.8969324035,2014.,1.8970482749,1980.,1.8971841735,1962.,1.8974073333,4748.
1.9018688602,2029.,1.9020412368,1989.,1.9021833343,1950.,1.9022972984,5826.
1.9068062705,2019.,1.9070263309,2007.,1.9071631832,1937.,1.9073393745,6876.
1.9117861194,2003.,1.9118681354,2017.,1.9120371742,1946.,1.9121761722,7856.
1.9169583721,1985.,1.9170701904,2025.,1.9172063274,1954.,1.9173415107,8878.
1.9219284458,1975.,1.9221179885,2017.,1.9222500724,1973.,1.9223843021,9956.
1.9269621772,1974.,1.927131216,2012.,1.9272692604,1982.,1.9274042053,11118.
1.9321902198,1969.,1.932289402,2002.,1.9324222011,1993.,1.9325852794,12238.
1.9371631546,1971.,1.9372983379,1991.,1.9374382896,2004.,1.9376132888,13442.
1.9421484870,1966.,1.9423249168,1975.,1.9424591464,2026.,1.9425959987,14534.
1.9473121566,1976.,1.9474852485,1959.,1.9476182861,2032.,1.9477742118,15570.
1.9518323345,1987.,1.9519603652,1949.,1.9520910186,2033.,1.9523191852,208.
1.9567783279,2006.,1.9570193691,1943.,1.9571013851,2015.,1.9573111934,1202.
1.9618559284,2011.,1.9618950290,1959.,1.9620702667,2000.,1.9622862739,2336.
1.9667551918,2019.,1.9676373405,1963.,1.9678001804,1980.,1.9679801864,3386.
1.9719372196,2015.,1.9721172256,1977.,1.9722533626,1974.,1.9723842544,4534.
1.9769022865,2011.,1.9770162506,1978.,1.9771533412,1972.,1.9773173732,5738.
1.9819353027,2007.,1.9820042057,1988.,1.9821453495,1965.,1.9823217792,6900.
1.9868951244,1999.,1.9871142311,2001.,1.9872072143,1954.,1.9873872203,8020.
1.9919352931,1987.,1.9920492572,2035.,1.9921842021,1942.,1.9923613471,9084.
1.9969349308,1969.,1.9971559448,2033.,1.9972491664,1964.,1.9974263114,10050.
2.0019798679,1966.,2.0021610660,2022.,2.0023012561,1984.,2.0024342937,11128.
2.0071502132,1962.,2.0072932643,2007.,2.0074224872,1996.,2.0075564784,12220.
2.0121601028,1963.,2.0122869415,1995.,2.0124631328,2006.,2.0125983161,13326.
2.0171754760,1970.,2.0173175735,1985.,2.0174525184,2018.,2.0175896091,14432.
2.0222399635,1982.,2.0223691864,1957.,2.0225122375,2013.,2.0227132244,15664.
2.0267353458,1989.,2.0268872184,1959.,2.0270493431,2017.,2.0272193355,400.
2.0317643089,1987.,2.0319822235,1950.,2.0321143074,2009.,2.0322962207,1464.
2.0368049545,2025.,2.0369363231,1947.,2.0370722217,1999.,2.0372074050,2528.
2.0417323513,2035.,2.0419617099,1947.,2.0420518321,1981.,2.0422740383,3480.
2.0469999713,2033.,2.0470500392,1967.,2.0472150249,1969.,2.0473730964,4586.
2.0519323749,2024.,2.0521073741,1980.,2.0522883338,1961.,2.0524213714,5664.
2.0568311614,2013.,2.0570140285,1993.,2.0571473045,1964.,2.0573342246,6798.
2.0618293685,2002.,2.061999361,1993.,2.0621712608,1971.,2.0622692508,7974.
2.0669899387,1994.,2.0671153469,2013.,2.0672512454,1962.,2.0674293441,9150.
2.0719380779,1975.,2.0720701618,2016.,2.0722489757,1977.,2.0723853511,10298.
2.0769281787,1957.,2.0770452423,2020.,2.0771832866,1987.,2.0773592395,11390.
2.0821872158,1951.,2.0823111934,2008.,2.0824463767,2009.,2.0825813217,12412.
2.0871739788,1961.,2.0872941417,1997.,2.0874729557,2015.,2.0876040859,13420.
2.0921888751,1967.,2.0923111839,1981.,2.0924232406,2022.,2.0925593776,14512.
2.0972433490,1979.,2.0973763866,1976.,2.0975103778,2018.,2.0976503295,15646.
2.1017392082,1989.,2.1018922729,1958.,2.1020722789,2015.,2.1022491855,396.
2.1068120403,2002.,2.1069300575,1968.,2.1071181697,1997.,2.1072442932,1502.
2.1117639942,2011.,2.1119330329,1963.,2.1120782299,1986.,2.1122131748,2720.
2.1167643470,2033.,2.1169372005,1961.,2.1170702381,1977.,2.1172042293,3784.
2.1218922538,2035.,2.1220322055,1972.,2.1221712036,1955.,2.1223102016,4848.
2.1269045276,2031.,2.1270163459,1990.,2.1272433204,1941.,2.1274643344,5828.
2.1318202419,2014.,2.1319373054,1998.,2.1321201724,1945.,2.1322522563,6906.
2.1368470592,1996.,2.1370242042,2006.,2.1371581954,1958.,2.1372962398,7970.
2.1419763965,1991.,2.1421163482,2021.,2.1422503395,1961.,2.1424403591,9076.
2.1469934387,1981.,2.1471090717,2013.,2.1473331851,1974.,2.147518198,10210.
2.1519864006,1981.,2.1521182460,2005.,2.1522512836,1983.,2.1523862285,11372.
2.1571500701,1971.,2.1572952671,2000.,2.1574323577,1999.,2.1575553817,12590.
2.1622429294,1967.,2.1623373432,1990.,2.1625101966,2013.,2.1626363201,13738.
2.167134325,1962.,2.167339365,1970.,2.1675002975,2035.,2.1675832672,14676.
2.1722472114,1975.,2.1723862094,1963.,2.1725092334,2027.,2.1727283401,15740.
2.1767731113,1990.,2.1768911285,1959.,2.1770713729,2021.,2.1772792739,406.
2.1818023128,2003.,2.1819353504,1960.,2.1821132106,2008.,2.182251255,1596.
2.1867587966,2008.,2.1868935031,1955.,2.187078516,1994.,2.1872134609,2674.
2.1918659610,2011.,2.1919901771,1970.,2.1922712726,1982.,2.1923993034,3864.
2.1968582077,2013.,2.1969771785,1978.,2.1971133155,1978.,2.1972482604,5068.
2.2019331855,2019.,2.2020492954,1990.,2.2021832866,1954.,2.2024043006,6258.
2.2068055076,2013.,2.2069900436,2010.,2.2071321411,1944.,2.207280199,7280.
2.2119467658,2004.,2.2120192451,2026.,2.2121541900,1941.,2.2123322887,8316.
2.2169452114,1985.,2.2170732421,2024.,2.2172062797,1956.,2.2173412246,9366.
2.2219853801,1979.,2.2221172256,2018.,2.2222533626,1970.,2.2223852081,10458.
2.2269723815,1963.,2.2271151943,2016.,2.2272632522,1992.,2.2274432582,11578.
2.2321508331,1971.,2.2323522968,2009.,2.2324862880,2000.,2.232596199,12768.
2.2371662063,1973.,2.2373383445,1993.,2.2376153869,2000.,2.2377045555,13930.
2.2422488136,1981.,2.2423799438,1981.,2.2425592346,2009.,2.2427153987,15148.
2.2469365997,1981.,2.2470465106,1963.,2.2472734851,2021.,2.2474165363,16240.
2.2517991466,1995.,2.2519753379,1944.,2.2521102828,2030.,2.2522945804,878.
2.2568045063,2013.,2.2569356365,1949.,2.2571134967,2004.,2.2572484416,1942.
2.2617638511,2019.,2.2618904514,1958.,2.2620625896,1992.,2.2622135086,3020.
2.2669306201,2016.,2.2670596046,1977.,2.2672994537,1977.,2.2675075931,4196.
2.271853487,2015.,2.2719917697,1975.,2.2721312446,1976.,2.2722611827,5274.
2.2768853111,2004.,2.2770193023,1987.,2.2771542472,1968.,2.2773414058,6520.
2.2817933959,2000.,2.2819362087,1989.,2.2820742530,1967.,2.2822113437,7780.
2.2869379920,1993.,2.2870459957,2017.,2.2872252864,1961.,2.2873602313,8942.
2.2919142646,1967.,2.2920432491,2020.,2.292219202,1975.,2.2924416465,10048.
2.2969880504,1962.,2.2972009582,2021.,2.297339241,1983.,2.297475378,11084.
2.3020651741,1959.,2.3021972579,2012.,2.3024151725,1998.,2.3025803966,12134.
2.3072143001,1969.,2.3073413772,1995.,2.3074841899,2010.,2.3076103134,13268.
2.3122332496,1973.,2.3123662872,1967.,2.3124773902,2017.,2.3126442832,14402.
2.3172052307,1989.,2.3173833293,1970.,2.3175163669,2015.,2.3177051944,15578.
2.321772377,1989.,2.3219502372,1973.,2.3220842285,2001.,2.3223102493,398.
2.3267441196,2007.,2.3269303245,1963.,2.327103178,1997.,2.327239315,1560.
2.3317778511,2023.,2.331977169,1962.,2.3321121139,1987.,2.3322472972,2694.
2.3368032379,2034.,2.3369772834,1961.,2.3371563358,1967.,2.3372652931,3758.
2.3419135017,2028.,2.3420844478,1978.,2.3422224922,1958.,2.3423545761,4822.
2.3469796581,2015.,2.347060482,1988.,2.3471947116,1955.,2.3473229808,5886.
2.3517930908,2001.,2.3518979949,2006.,2.352078001,1963.,2.3522570533,7006.
2.3569529457,1991.,2.3570843143,2007.,2.3572252197,1973.,2.3573613567,8140.
2.3619931144,1981.,2.3621533317,2005.,2.3622253341,1984.,2.3625321788,9344.
2.3669393463,1978.,2.3670711917,1995.,2.36734132,1991.,2.3675213260,10604.
2.3719473285,1963.,2.3722143573,2010.,2.3724003238,2002.,2.3725183410,11738.
2.3771851463,1964.,2.3773191375,1994.,2.3774564666,2019.,2.3775885505,12872.
2.3821211261,1960.,2.382250349,1983.,2.3824344081,2023.,2.3825722141,13950.
2.3872502250,1981.,2.3873832626,1967.,2.3874872131,2022.,2.3876722259,14972.
2.3920183582,2000.,2.3921573562,1962.,2.3923402233,2011.,2.3924742145,16162.
2.3967960281,1999.,2.3969221515,1956.,2.3971422119,2011.,2.3972802562,842.
2.4017751617,2013.,2.4019043846,1970.,2.4020822448,1981.,2.4022162361,2060.
2.4068482322,2007.,2.4070232315,1974.,2.4071543617,1979.,2.4073372287,3264.
2.4119375152,2011.,2.4120445651,1988.,2.4121835632,1965.,2.4124465389,4454.
2.4169373912,1998.,2.4171553058,1990.,2.4173841876,1956.,2.4175181789,5560.
2.4219313068,2013.,2.4221125049,2009.,2.4222495956,1939.,2.4224255485,6596.
2.4268236560,1997.,2.4270043773,2016.,2.4271412296,1949.,2.4273643894,7674.
2.4319863719,1983.,2.4321973724,2022.,2.4323833389,1964.,2.4325082702,8766.
2.4369814796,1971.,2.4372005863,2018.,2.4374266071,1983.,2.4375605983,9872.
2.4419775409,1972.,2.4421124858,2006.,2.4423122806,1992.,2.4424922866,10992.
2.4472089214,1976.,2.4472873611,1993.,2.4474282665,2003.,2.4476263923,12154.
2.4521973533,1984.,2.4523411197,1982.,2.4525010986,2005.,2.4525990886,13456.
2.4572179718,1979.,2.457351963,1974.,2.4575281543,2012.,2.4576321048,14562.
2.4622550411,1986.,2.4625022811,1961.,2.4626012248,2022.,2.4627523822,15682.
2.4668059749,1997.,2.4669323368,1950.,2.4670472545,2018.,2.4672832889,390.
2.4717631740,2013.,2.4718981189,1958.,2.4721179409,1992.,2.4722052021,1454.
2.4767773551,2012.,2.4769125385,1965.,2.4770465297,1990.,2.4772274894,2602.
2.4818079872,2021.,2.4820080203,1976.,2.482129137,1967.,2.4822671813,3736.
2.4869642658,2006.,2.4870622558,1991.,2.4871733589,1971.,2.4873083038,4884.
2.4918942852,2009.,2.4920363826,1994.,2.4921672744,1969.,2.492300312,6186.
2.4968002243,1995.,2.4969363613,2009.,2.4971123142,1962.,2.4972482128,7348.
2.5019479198,1989.,2.5020881099,2016.,2.5023370189,1957.,2.5024061603,8398.
2.5069761676,1972.,2.5071692867,2032.,2.5073912544,1960.,2.5075333518,9448.
2.511985342,1970.,2.5122652454,2024.,2.5124252243,1982.,2.5125153465,10484.
2.5169761581,1961.,2.5171103878,2014.,2.5172455711,2000.,2.5173805160,11590.
2.5221569938,1964.,2.5223372383,1991.,2.5225162906,2014.,2.5227013034,12682.
2.5271222991,1978.,2.5272493762,1986.,2.5273933811,2008.,2.5275302333,13872.
2.5323052806,1982.,2.5324182910,1977.,2.5325282020,2007.,2.5327144069,15020.
2.5369282169,1995.,2.5371141834,1969.,2.5372953815,2004.,2.5374293727,16252.
2.5418014926,2004.,2.5419698162,1951.,2.5421550674,2013.,2.5423751277,1002.
2.5468862457,2022.,2.5470173759,1953.,2.5471232337,1995.,2.5473440093,2052.
2.5518351001,2029.,2.5519180698,1961.,2.5521481437,1976.,2.5522909564,3200.
2.5569451255,2017.,2.5571091575,1976.,2.5572202606,1970.,2.5573642654,4208.
2.5619509620,2010.,2.5620623035,1998.,2.5622413558,1967.,2.5623782081,5426.
2.5668523712,2004.,2.5669913692,2000.,2.5671763820,1960.,2.5673115653,6532.
2.5718036098,1991.,2.5719345016,1982.,2.5720694465,1976.,2.5722046298,7722.
2.5769253177,1989.,2.5770433349,2002.,2.5771794719,1978.,2.5773144168,8968.
2.5819700164,1975.,2.5821261806,2010.,2.5822673244,1986.,2.582403223,10158.
2.5870182914,1957.,2.5872402591,2017.,2.5874271793,1998.,2.5875564022,11264.
2.5921583576,1959.,2.5922942562,1999.,2.5924303932,2010.,2.5925372047,12356.
2.5971701545,1968.,2.5973043842,1988.,2.5974142951,2013.,2.5976853771,13476.
2.6021593017,1973.,2.6023302478,1973.,2.6024651927,2024.,2.6026013298,14540.
2.6072881622,1988.,2.6074211997,1964.,2.6075563831,2012.,2.6077113552,15632.
2.6117942733,1991.,2.6119304103,1964.,2.6121082706,2007.,2.6122353477,382.
2.6168430252,2002.,2.6170213623,1974.,2.6171553535,1980.,2.6173832817,1628.
2.6217749519,2012.,2.6219051284,1970.,2.6220403118,1986.,2.6222184104,2790.
2.6269162101,2024.,2.6270502014,1969.,2.6272273464,1966.,2.6273613376,3938.
2.6319272918,2024.,2.6320462627,1979.,2.6321814460,1957.,2.6323154373,4988.
2.6369543476,2028.,2.6370683116,1994.,2.6373372478,1945.,2.6374793453,6038.
2.6418123645,2002.,2.6419911785,2006.,2.6421242160,1954.,2.6423073215,7172.
2.6469903392,1990.,2.6470389766,2005.,2.6472220821,1962.,2.6473570270,8208.
2.6519310874,1986.,2.6521540088,2015.,2.6522961063,1970.,2.6524050636,9356.
2.6570096416,1987.,2.6570811672,1996.,2.6572924060,1983.,2.6575203342,10588.
2.6619654102,1978.,2.6620843811,2003.,2.662219326,1987.,2.662386219,11792.
2.6671479148,1972.,2.6673193378,1989.,2.6674542827,2001.,2.667588274,12954.
2.6721280021,1965.,2.6722641391,1985.,2.6723995609,2021.,2.6725824279,14032.
2.6772165698,1971.,2.6773534221,1970.,2.6775155467,2028.,2.6776736183,15124.
2.6819606227,1987.,2.6821256084,1965.,2.6822665138,2017.,2.6824455661,16188.
2.6868217391,1995.,2.6869833869,1953.,2.6871142787,2021.,2.6873133583,924.
2.6918013496,2007.,2.6919372482,1959.,2.6920702857,2003.,2.6922853393,1974.
2.6967990798,2009.,2.6969352169,1966.,2.6971133155,1990.,2.6972463531,3150.
2.7019739551,2012.,2.7021160526,1978.,2.7022042675,1978.,2.7024262351,4340.
2.7069392604,2012.,2.707154314,1983.,2.7073362274,1973.,2.7074752254,5502.
2.7118833465,2018.,2.7120142383,1996.,2.7122373981,1953.,2.7123926086,6636.
2.7168152732,2005.,2.7170312805,2009.,2.7171671791,1945.,2.7173881931,7728.
2.7219763202,1995.,2.7221093578,2021.,2.7223394317,1947.,2.7224746150,8792.
2.7269881172,1976.,2.7271993560,2022.,2.7273521823,1967.,2.7275162143,9772.
2.7319765491,1972.,2.7321122093,2015.,2.7322473926,1979.,2.7324242992,10864.
2.7370162410,1967.,2.7371573848,2003.,2.7373373908,1990.,2.7375612659,11998.
2.7421603603,1977.,2.7422643108,1996.,2.7424033088,1994.,2.7426083488,13230.
2.7471471233,1967.,2.7472801609,1991.,2.7474179668,2005.,2.7475982112,14392.
2.7522640628,1981.,2.7523513240,1979.,2.7525723381,2015.,2.7526853485,15610.
2.756685297,1985.,2.7568552894,1960.,2.7569892806,2025.,2.7571683330,318.
2.7617683811,2002.,2.761944334,1951.,2.7620811862,2016.,2.7622602386,1424.
2.7667701644,2012.,2.7669902248,1951.,2.7671242160,2001.,2.7673051757,2432.
2.7717996044,2024.,2.7719021244,1957.,2.7720811767,1979.,2.7722154064,3538.
2.7769062919,2017.,2.7771263523,1974.,2.7772643966,1977.,2.7774033946,4644.
2.7819152278,2016.,2.7820332450,1982.,2.7822254104,1970.,2.7823923034,5904.
2.7868061466,2007.,2.7869203491,1990.,2.7870994014,1963.,2.7872763080,7010.
2.7919152183,2000.,2.7920172615,2003.,2.7922664089,1958.,2.7924452228,8228.
2.7970099849,1990.,2.7973163528,2024.,2.7973232669,1960.,2.7975802822,9362.
2.8019659919,1960.,2.8021562499,2028.,2.8023143215,1968.,2.8024104042,10426.
2.8069773120,1957.,2.8071933193,2024.,2.8073342246,1988.,2.8074713153,11420.
2.8121152324,1963.,2.8122542304,2006.,2.8123932285,2006.,2.8125853939,12512.
2.8171432418,1969.,2.8173182411,1991.,2.817453186,2011.,2.8175871772,13604.
2.8221650524,1972.,2.8222954673,1987.,2.8224704666,2024.,2.8226085109,14710.
2.827167551,1983.,2.8273535175,1977.,2.8274894161,2006.,2.8277154369,15914.
2.8317704601,1987.,2.8319492740,1966.,2.8320823116,2013.,2.8322663707,706.
2.8367729587,2010.,2.8369033737,1960.,2.8370812339,2003.,2.8372152252,1868.
2.8417272968,2025.,2.8419571323,1956.,2.8420930309,1992.,2.8422689838,2932.
2.8469572467,2033.,2.8471413059,1962.,2.8472433490,1964.,2.8473732871,4024.
2.8519163532,2031.,2.8521323604,1979.,2.8523152275,1961.,2.8524513645,5144.
2.8569641513,2021.,2.8570349616,1992.,2.8572099609,1950.,2.8574781818,6194.
