0_x,0_y,0_x,0_y
9.1853603282,9.,9.1872283378,50.
9.1873611369,11.,9.1891788402,57.
9.1893149772,16.,9.1912199416,74.
9.1914030471,25.,9.1932181278,50.
9.1933509269,44.,9.1952220359,21.
9.1953591266,56.,9.1972180763,-1.
9.1973520675,52.,9.1992651382,-20.
9.1994031825,51.,9.2012583175,-28.
9.2013932624,55.,9.2033151546,-53.
9.2033661762,62.,9.2053283611,-56.
9.2054082313,52.,9.2072543063,-33.
9.207436935,28.,9.2092188754,-4.
9.2093979278,6.,9.2112189689,23.
9.2113510528,5.,9.2131840148,57.
9.2133170524,12.,9.2152301231,49.
9.215406076,29.,9.2172609725,30.
9.2173510948,42.,9.2192176738,29.
9.2193509498,41.,9.2212180057,18.
9.2213090816,46.,9.2232219138,13.
9.223403112,56.,9.225261108,16.
9.2253979602,55.,9.227217094,9.
9.2273510852,51.,9.2292188564,-8.
9.2293521324,45.,9.2312230029,-50.
9.2313600936,52.,9.2332641044,-66.
9.2333990493,52.,9.2352241435,-77.
9.2353540817,49.,9.2372199455,-89.
9.2373520294,58.,9.2392167011,-87.
9.2393509307,53.,9.2412620941,-74.
9.2413979926,39.,9.2432183185,-41.
9.2433513561,22.,9.2452181735,1.
9.2453981796,4.,9.2472192207,42.
9.2473522582,-1.,9.2492557922,50.
9.2493807235,3.,9.2512878337,48.
9.2514208713,15.,9.2532776752,37.
9.2534588733,18.,9.2552758613,48.
9.2554148593,15.,9.2573131481,77.
9.257450954,13.,9.2592259803,67.
9.2593559184,34.,9.2612260738,47.
9.2614060798,49.,9.263263599,28.
9.2633546748,49.,9.2652241149,10.
9.2654029289,54.,9.26722397,3.
9.2673529544,57.,9.2692266860,-18.
9.2694016853,66.,9.2712670722,-53.
9.2713509956,70.,9.2732199588,-67.
9.2733520427,58.,9.2752169528,-45.
9.2753089824,35.,9.2772649684,1.
9.2773989597,8.,9.2792190471,29.
9.2793992915,14.,9.281219379,49.
9.2813521781,23.,9.2832182803,38.
9.2833513179,36.,9.2852183738,21.
9.2853983798,43.,9.2872623363,23.
9.2873982349,41.,9.2892478862,24.
9.2893828311,43.,9.2912291446,18.
9.2913640895,61.,9.2932681003,2.
9.2934039989,63.,9.2952219405,-16.
9.2953599849,59.,9.2972220340,-13.
9.2973610320,48.,9.2991808811,-33.
9.2993170181,47.,9.3012241283,-58.
9.3014029422,62.,9.303222076,-84.
9.3033629814,73.,9.3052240768,-97.
9.3053611675,75.,9.3072222629,-98.
9.3073543468,61.,9.309292213,-69.
9.3093999782,39.,9.3112269798,-30.
9.3113609710,19.,9.3132220664,0.
9.3133539119,17.,9.3152240672,27.
9.3154009738,17.,9.3172720828,36.
9.3174010673,16.,9.3192271152,37.
9.3193620601,12.,9.3212224403,43.
9.3213507095,15.,9.3232659259,69.
9.3234433093,10.,9.3252211967,67.
9.3253992954,28.,9.3272663513,59.
9.3273533740,37.,9.3292218604,53.
9.3293179431,41.,9.3312639156,42.
9.3314429679,44.,9.3332210937,29.
9.3333541313,56.,9.3352559963,19.
9.3353980937,62.,9.3372279563,-18.
9.3373431125,70.,9.3393246093,-63.
9.3394090095,73.,9.3412970462,-55.
9.3414269843,44.,9.3433009544,-28.
9.3433960834,24.,9.3452559867,6.
9.3453859248,15.,9.3472510734,20.
9.3474339404,22.,9.3492280402,36.
9.349381105,23.,9.3512507835,29.
9.3513609329,26.,9.3532480159,26.
9.3533889213,31.,9.3553189197,35.
9.3554541030,36.,9.3572920719,33.
9.3574279704,50.,9.3592275539,7.
9.3593889633,60.,9.3612460056,-5.
9.3613840499,55.,9.3632973590,-11.
9.3634063163,44.,9.365306274,-8.
9.3654002109,34.,9.367221252,-43.
9.3673812309,45.,9.3692079940,-60.
9.3693460384,57.,9.3712629237,-91.
9.3714450755,64.,9.373295919,-109.
9.373432056,64.,9.3752550044,-102.
9.3753539481,51.,9.3772169509,-77.
9.3773499885,38.,9.3792568603,-42.
9.3793918052,26.,9.3812500396,-9.
9.3813921371,23.,9.3832699218,20.
9.3834201255,16.,9.3852950492,32.
9.3854321399,10.,9.3872560420,36.
9.3874329486,8.,9.3892909446,60.
9.3894413867,-4.,9.3912662425,60.
9.3914023795,6.,9.3932951846,62.
9.3934723296,21.,9.3952902713,67.
9.3954292693,20.,9.3972481647,67.
9.3973809638,23.,9.3992511192,57.
9.3993460098,36.,9.4012519279,40.
9.4014369407,53.,9.4032861152,14.
9.403442041,65.,9.4053229251,-21.
9.4053729930,68.,9.4073211112,-37.
9.4073709407,58.,9.4092537322,-50.
9.4094318309,44.,9.4112917342,-28.
9.4114300170,31.,9.4133011260,10.
9.4133869567,19.,9.4152671256,32.
9.4153191009,16.,9.417252914,36.
9.4174329200,21.,9.4192637363,38.
9.4194020191,21.,9.4212631145,34.
9.4213940063,31.,9.4232601085,40.
9.4233940997,39.,9.4252990642,29.
9.4254342475,53.,9.427295343,8.
9.4274372020,61.,9.4292518058,9.
9.4293867507,51.,9.4312507072,-12.
9.43138899,46.,9.4332910934,-27.
9.4334279456,46.,9.4352909484,-24.
9.4354289928,44.,9.4372543254,-56.
9.437387363,55.,9.4392665782,-106.
9.4393178382,71.,9.441259996,-124.
9.441437141,67.,9.4433049121,-110.
9.4434050479,42.,9.445251123,-80.
9.4453870216,33.,9.4472130695,-43.
9.4473561206,25.,9.4492958942,-10.
9.4494327464,26.,9.4512902656,9.
9.4514283099,26.,9.4532562652,22.
9.4533943096,19.,9.4553002277,31.
9.4554773727,16.,9.4572893539,45.
9.4574421802,15.,9.4592508235,59.
9.4594370284,22.,9.4612521091,60.
9.461387054,29.,9.4632619777,61.
9.4634429374,29.,9.4652711311,50.
9.4653951087,34.,9.46730508,55.
9.4674340644,39.,9.4692536750,46.
9.4693871894,55.,9.4713021674,26.
9.4714411655,65.,9.4732562461,-14.
9.4733861842,70.,9.4752601543,-50.
9.4753922382,70.,9.4772571483,-44.
9.4774080673,54.,9.4793008724,-16.
9.4794398704,37.,9.4812950054,5.
9.4814330497,34.,9.4832989135,25.
9.4833890357,28.,9.4852501312,25.
9.4853481212,30.,9.4873000541,55.
9.4874330917,20.,9.4893070617,67.
9.4893931308,31.,9.4912513652,56.
9.4913922706,58.,9.4932512203,34.
9.4933861652,69.,9.4952982822,3.
9.4954432407,73.,9.4972952762,0.
9.4974292674,58.,9.4992479244,0.
9.4993819156,50.,9.5012561241,1.
9.5013469615,52.,9.5032612243,-17.
9.5034471908,63.,9.5054191509,-60.
9.505423204,72.,9.5072623649,-110.
9.5074001708,74.,9.5093230167,-140.
9.5093740383,69.,9.5112999835,-114.
9.5114430347,45.,9.513300077,-65.
9.5133999744,25.,9.5152269759,-37.
9.5153569141,29.,9.5172339835,-21.
9.5173651138,34.,9.5192698398,-11.
9.5193640151,36.,9.5212639728,9.
9.5214020171,18.,9.5232240119,24.
9.5233560958,17.,9.5252660671,48.
9.5254019656,19.,9.5272649684,49.
9.5274013439,31.,9.5292664924,39.
9.5294016757,40.,9.5312241474,45.
9.5313631454,35.,9.5332659641,58.
9.5334450164,30.,9.5352291026,64.
9.5353659549,46.,9.5372740188,30.
9.5374039569,68.,9.5392259517,4.
9.5393570819,75.,9.5412660995,-19.
9.5414449134,67.,9.5432659545,-33.
9.5433551231,62.,9.5452701011,-32.
9.5454100528,58.,9.5472220340,-19.
9.5473560253,50.,9.5492705264,-6.
9.5494078555,44.,9.5512257972,18.
9.5514058032,22.,9.5534387985,31.
9.5534626403,23.,9.5553194442,58.
9.5553716579,26.,9.5572735229,64.
9.55745186,42.,9.5592888751,53.
9.5594185748,56.,9.5612386623,24.
9.5614186683,63.,9.5632404247,16.
9.5633725086,59.,9.5652846256,21.
9.5654167095,53.,9.5672735133,31.
9.5674086967,57.,9.5692747989,12.
9.5693649211,64.,9.5712369838,-20.
9.5713280597,68.,9.5732740321,-59.
9.5734089771,64.,9.5752841392,-98.
9.5754131236,59.,9.5772310653,-113.
9.5773559966,51.,9.5792230525,-94.
9.5793570438,40.,9.5812679687,-69.
9.5814029136,34.,9.5832530418,-65.
9.5834211269,39.,9.5852121272,-39.
9.5853439727,28.,9.5872279563,-18.
9.5873660007,17.,9.5892678657,15.
9.5894030490,5.,9.5912259975,43.
9.5913642803,5.,9.5932222762,45.
9.5933562675,21.,9.5952283302,30.
9.5953663745,33.,9.5972663322,30.
9.5974022308,26.,9.5992659488,56.
9.5994023242,16.,9.6012333789,64.
9.6013711849,22.,9.603274242,46.
9.6034323135,47.,9.6052671829,28.
9.6054023662,54.,9.607265369,2.
9.6074022212,53.,9.6092218318,-10.
9.6093579688,53.,9.6112719932,-22.
9.6114081302,57.,9.6132670799,-41.
9.6134020248,67.,9.6152659812,-36.
9.6154030719,53.,9.6172269740,-16.
9.6173659721,35.,9.6192678371,10.
9.6194049278,14.,9.6212729373,35.
9.6213671127,11.,9.6232761302,57.
9.6234051147,19.,9.6252271095,53.
9.6253661075,36.,9.6272689262,39.
9.6274079242,47.,9.6292704501,35.
9.629366056,43.,9.6312669673,29.
9.6314040580,45.,9.6332219997,31.
9.6333559909,54.,9.6352700153,22.
9.6354080596,60.,9.6372720161,7.
9.6373652377,60.,9.6392237106,-3.
9.6393560329,55.,9.6412221351,-45.
9.6413630405,56.,9.6432811179,-77.
9.6434120097,54.,9.6452671447,-94.
9.6454030433,57.,9.6472281375,-90.
9.6473640361,50.,9.6492234626,-83.
9.6493567386,43.,9.6512659946,-75.
9.6514030853,36.,9.6532660880,-48.
9.6534029403,18.,9.6552239814,-10.
9.6553670326,3.,9.6572240749,26.
9.6573649803,0.,9.6592675605,40.
9.6594048896,9.,9.6612669387,37.
9.6614040294,22.,9.6632303157,31.
9.6633593002,22.,9.6652373233,32.
9.6653682151,22.,9.6672753253,62.
9.6674152770,18.,9.6692568221,69.
9.6693879524,30.,9.6712099471,47.
9.6713439384,52.,9.6732679763,23.
9.6734470287,56.,9.6752659240,1.
9.6754030147,58.,9.6772660175,-7.
9.6774031082,59.,9.679227964,-28.
9.6793650546,67.,9.6812678733,-43.
9.681445972,69.,9.6832801261,-57.
9.6834050575,57.,9.6852699676,-39.
9.6854039588,40.,9.6872359672,0.
9.6873661437,18.,9.6892708698,44.
9.6894077220,9.,9.6912678638,56.
9.6914078155,26.,9.6932667651,34.
9.6934029022,46.,9.6952227512,36.
9.6953569808,44.,9.6972700515,44.
9.6974090495,37.,9.6992679992,44.
9.6994029441,50.,9.7012673774,31.
9.701403276,67.,9.7032672324,10.
9.7033993163,70.,9.7052701869,-6.
9.7054332652,62.,9.70736231,-5.
9.7074121394,48.,9.7092689433,-21.
9.7093581119,46.,9.7112246909,-54.
9.7113217273,62.,9.7132789054,-86.
9.713411943,70.,9.7152811447,-100.
9.7154120365,64.,9.7172330776,-91.
9.7173670688,49.,9.7192236343,-71.
9.7193571487,33.,9.7212661662,-40.
9.7214032569,17.,9.7232693591,-5.
9.7234052577,15.,9.7252241531,22.
9.7253571906,15.,9.7272232929,33.
9.7273572841,12.,9.7292677322,40.
9.7294029155,11.,9.7312721172,43.
9.7313660541,15.,9.7332259574,51.
9.7333661475,22.,9.7352339187,64.
9.7353710094,31.,9.7372790733,63.
9.7374099651,36.,9.7392727294,42.
9.7394038596,43.,9.7412251392,30.
9.7413569846,50.,9.7432691017,24.
9.7434469619,56.,9.7454470554,-11.
9.7455810466,71.,9.7472709575,-34.
9.7474090019,71.,9.7492269435,-55.
9.749355928,63.,9.7512709060,-71.
9.7514089504,52.,9.7533499160,-46.
9.7534419456,35.,9.7553600231,0.
9.7554389396,20.,9.7572590270,30.
9.7573899188,13.,9.7593149104,39.
9.7594107547,25.,9.7612708965,34.
9.7613669792,27.,9.7632781425,35.
9.7634080806,35.,9.7652291217,42.
9.7653619209,38.,9.7672799983,30.
9.7674120822,56.,9.7692676940,12.
9.7694040695,64.,9.771269218,-2.
9.7714091697,58.,9.7732252040,-4.
9.7733591953,46.,9.7752713123,9.
9.7754103103,36.,9.7772723594,-6.
9.7773662963,48.,9.7792674461,-51.
9.7793570915,67.,9.7812260547,-95.
9.7813669601,74.,9.7832449832,-99.
9.7833861270,57.,9.7852760711,-90.
9.7853931346,38.,9.7872370639,-75.
9.7873619953,34.,9.7892297664,-29.
9.7893649497,20.,9.7912660995,-3.
9.7914029517,16.,9.7932681003,16.
9.7934039989,14.,9.7952283779,35.
9.7953661838,3.,9.7972241798,39.
9.7973581710,5.,9.7992724338,45.
9.7994104781,12.,9.8012677589,58.
9.8014058032,19.,9.8033114829,67.
9.8033987441,22.,9.8053578296,58.
9.8053678432,27.,9.8073278823,49.
9.8074637809,32.,9.8092917362,51.
9.8094197669,37.,9.8112327018,40.
9.8113657394,53.,9.8132637897,4.
9.8133987346,67.,9.815261499,-38.
9.8153997817,68.,9.8172618308,-52.
9.8173948684,52.,9.8192428508,-55.
9.8193749347,36.,9.8212820449,-31.
9.8214589515,22.,9.8232821384,-6.
9.8233701148,22.,9.8252691188,3.
9.8254059711,19.,9.8272260585,11.
9.8273672023,19.,9.8292681136,38.
9.8294483581,5.,9.8312741676,41.
9.8313692966,15.,9.8332683006,44.
9.8334063449,32.,9.8352252403,31.
9.8353582778,47.,9.8372692027,-1.
9.8374041477,60.,9.8392688194,-6.
9.8394040027,44.,9.8412679591,1.
9.8414050498,34.,9.843228952,-6.
9.843365089,36.,9.8452791133,-16.
9.8454119125,45.,9.8472761073,-50.
9.8473910251,60.,9.8492547431,-95.
9.8493889728,68.,9.8512109676,-114.
9.8513459125,61.,9.8532711425,-98.
9.8534101405,40.,9.8552681365,-67.
9.8554040351,27.,9.8572269836,-33.
9.8573569217,21.,9.8592294612,2.
9.8593660751,13.,9.861274139,5.
9.8614109912,19.,9.8632730403,27.
9.8634110847,0.,9.8652740875,36.
9.8653599181,0.,9.8672470012,55.
9.8673740783,0.,9.8692721286,63.
9.8694080272,12.,9.8712669769,67.
9.8714031139,18.,9.8732270160,61.
9.8733660140,23.,9.8752240100,51.
9.8753570476,29.,9.8772710719,51.
9.8774091163,36.,9.8792663970,46.
9.8794027725,51.,9.881224052,15.
9.8813570896,65.,9.8832799354,-28.
9.8834132114,66.,9.8853103080,-47.
9.8854462066,53.,9.8872713008,-52.
9.8874052921,43.,9.8892308631,-23.
9.8893560329,24.,9.8912660041,3.
9.8914460101,19.,9.8932651439,12.
9.8934029498,16.,9.8952659526,20.
9.8954030433,16.,9.8972240844,31.
9.8973559299,15.,9.8992670932,29.
9.8994470992,25.,9.9012681403,45.
9.9014030853,38.,9.9032961288,34.
9.9034329810,47.,9.9053310314,0.
9.9053810993,61.,9.9073051372,-6.
9.9074441352,49.,9.9092828193,-4.
9.9094051280,39.,9.9112681308,-9.
9.9114040294,38.,9.9132250705,-19.
9.9133669296,48.,9.9152721324,-60.
9.9154480853,64.,9.9172741332,-98.
9.9174031177,69.,9.9192677894,-119.
9.9194029727,67.,9.9212230602,-113.
9.9213570514,53.,9.9232679763,-73.
9.9234041133,35.,9.9252671161,-28.
9.9254042068,28.,9.9272271552,-15.
9.9273651996,29.,9.9292253414,2.
9.9293571868,28.,9.9312678733,17.
9.9314030567,12.,9.9333049217,34.
9.9334319988,6.,9.9352339664,58.
9.9353701034,3.,9.9372331062,58.
9.9373611369,18.,9.9392739692,64.
9.9394041457,23.,9.9412709632,72.
9.9414040008,15.,9.9432231345,57.
9.9433571258,30.,9.9452270427,55.
9.9453660407,43.,9.9472690978,51.
9.9474040428,56.,9.9492687145,12.
9.9494041362,69.,9.951226131,-15.
9.9513589301,66.,9.9532669940,-40.
9.9534460464,60.,9.9552999893,-39.
9.9554420867,51.,9.9573091426,-23.
9.9574049869,42.,9.9592245975,8.
9.9593588271,29.,9.9612709441,17.
9.9614533344,23.,9.9632762828,23.
9.9634121814,22.,9.9652813831,35.
9.9654091754,26.,9.9672261634,53.
9.9673572936,31.,9.9692677417,49.
9.9694458404,52.,9.9712678352,18.
9.9714039722,64.,9.9732679286,3.
9.9734043041,64.,9.9752241531,-1.
9.9753571906,51.,9.977271215,-4.
9.9774092594,51.,9.9792720237,3.
9.9794100681,54.,9.9812721172,-25.
9.9813660541,61.,9.9832729259,-63.
9.9834081092,69.,9.9852601447,-93.
9.9854329982,61.,9.9872590461,-127.
9.9873880306,66.,9.9892558017,-110.
9.9893890777,50.,9.9912110725,-67.
9.9913460174,37.,9.993268148,-49.
9.9934040466,46.,9.9952670493,-28.
9.9954041400,38.,9.9972680965,-6.
9.9974039951,33.,9.9992250362,13.
9.9993580737,19.,10.0013049999,43.
10.0014389911,6.,10.0032953182,44.
10.0034352699,27.,10.0053712287,52.
10.0054313102,31.,10.0072642722,51.
10.0073863426,29.,10.0092715183,57.
10.0094098010,26.,10.0112718501,71.
10.0114110866,29.,10.0132330814,67.
10.0133680263,46.,10.0152329364,37.
10.0153600135,63.,10.0172740379,11.
10.0174089828,68.,10.0192676940,-11.
10.0194038310,64.,10.0212251106,-29.
10.0213591018,63.,10.0232719341,-26.
10.0234099784,64.,10.0252670207,-26.
10.0254041114,57.,10.0272680679,-18.
10.0274039665,42.,10.0292281070,12.
10.0293659129,21.,10.0312680164,28.
10.0314470687,20.,10.0333169856,62.
10.0334519306,25.,10.035272018,59.
10.0354069629,41.,10.0372330108,44.
10.0373660484,58.,10.0392667213,34.
10.0394467273,57.,10.0412670532,18.
10.0414041438,59.,10.043271915,8.
10.0434099593,58.,10.04522504,12.
10.0453580776,60.,10.0472680488,0.
10.0474482932,64.,10.0492681423,-19.
10.0494049945,58.,10.0513132968,-62.
10.0514482417,61.,10.0533162513,-99.
10.0534092346,55.,10.055352346,-111.
10.0554891982,53.,10.0573011794,-98.
10.0574382701,50.,10.0593720832,-83.
10.059404985,47.,10.0612250724,-69.
10.06135811,47.,10.0632759490,-57.
10.0634120860,36.,10.0652700820,-17.
10.0654050269,16.,10.0672749439,27.
10.0674060741,-2.,10.0692249694,47.
10.069358007,4.,10.0712660709,42.
10.0714041152,23.,10.0732690254,34.
10.0734063545,29.,10.0752262035,45.
10.0754052558,21.,10.0772241512,51.
10.0773583808,20.,10.0792726436,59.
10.0794099727,29.,10.0812729755,50.
10.0814110198,43.,10.0832239547,29.
10.0833829799,54.,10.0852140346,6.
10.0853461185,55.,10.0872770706,4.
10.0874079624,48.,10.0892750182,-7.
10.0894109168,57.,10.0912290969,-32.
10.0913661876,64.,10.0932253757,-51.
10.0933581748,62.,10.0952721992,-23.
10.0954111972,35.,10.0972722926,13.
10.0974103370,11.,10.0992258945,37.
10.0993586936,10.,10.1013020435,58.
10.1014870563,25.,10.1034130016,51.
10.1034170547,38.,10.1053379932,43.
10.1054850974,41.,10.1072720447,39.
10.1074000755,43.,10.1092738071,21.
10.1094488063,51.,10.1112700858,35.
10.1114059844,56.,10.1132699409,32.
10.1134101310,57.,10.1152349868,2.
10.1153699317,67.,10.1172810951,-29.
10.1174520412,58.,10.1192697444,-54.
10.1194049278,52.,10.1212669769,-76.
10.1214050212,47.,10.1232270160,-93.
10.1233600536,50.,10.1252690711,-97.
10.1254481235,53.,10.1272729793,-97.
10.1274110236,48.,10.1292723575,-68.
10.1293677249,35.,10.1312297740,-49.
10.1313671031,19.,10.1332730213,-32.
10.1334110656,20.,10.1352759757,20.
10.1354121127,7.,10.1372803607,49.
10.1374081531,3.,10.1392339626,39.
10.1393691459,22.,10.1412719646,31.
10.1414050021,24.,10.1432670513,31.
10.1434060493,27.,10.1452680984,54.
10.1454049507,22.,10.1472290912,66.
10.1473671356,31.,10.1492694774,44.
10.1494046607,48.,10.1512686172,18.
10.1514045158,53.,10.153298513,10.
10.15343465,56.,10.1553405681,4.
10.1553977886,55.,10.1573246875,-20.
10.1574608245,71.,10.1592847267,-37.
10.1594137111,73.,10.1612337985,-56.
10.1613737502,63.,10.1632605949,-36.
10.1633948245,43.,10.1652788081,14.
10.1653958717,18.,10.1672598281,50.
10.1674200454,18.,10.1692227283,56.
10.1693917671,28.,10.1712628761,42.
10.1714350143,40.,10.1732770362,38.
10.1734079280,42.,10.1752699771,37.
10.1754061141,46.,10.1772309699,45.
10.1773680606,49.,10.1792706409,40.
10.179448978,62.,10.1812700191,17.
10.1814059177,68.,10.1832689205,0.
10.1834060111,62.,10.1852260986,-10.
10.1853600898,56.,10.1872691074,-25.
10.1874491134,53.,10.1892737308,-50.
10.1894110599,63.,10.1912690559,-87.
10.1914061466,67.,10.1932641425,-107.
10.193393127,67.,10.1952709117,-103.
10.1954499641,48.,10.197276012,-84.
10.1974052348,32.,10.1992689529,-43.
10.1994050899,18.,10.2012249389,0.
10.2013589301,8.,10.2032691398,16.
10.2034491458,20.,10.2052689948,28.
10.2054060855,19.,10.2072719493,34.
10.2073680320,20.,10.2092286506,34.
10.2093669334,24.,10.2112773815,42.
10.2114132800,28.,10.2132743755,60.
10.2134112277,34.,10.2152313152,59.
10.2153693595,39.,10.2172373691,36.
10.2173613468,47.,10.2192760864,30.
10.2194110313,49.,10.2212740341,24.
10.2214111247,62.,10.2232290664,0.
10.2233673492,71.,10.2252282062,-33.
10.2253681579,77.,10.2272743144,-57.
10.2274123588,70.,10.2292748847,-53.
10.2294110217,52.,10.2312251487,-34.
10.23135914,38.,10.233274118,6.
10.2334109702,29.,10.2353071132,30.
10.2354461112,24.,10.2372759738,33.
10.2374130645,28.,10.2392379203,39.
10.2393709579,30.,10.2412690082,44.
10.2414060989,34.,10.2432669559,55.
10.2434059539,45.,10.2452701488,36.
10.2454060474,58.,10.2472552219,15.
10.2473482051,66.,10.2492560306,15.
10.2494341293,52.,10.2512711444,10.
10.2514060893,47.,10.2533000865,8.
10.2534352699,49.,10.2553202072,-5.
10.2553712287,54.,10.2573062339,-40.
10.2574442783,67.,10.2592748561,-93.
10.2594129005,72.,10.2612570682,-108.
10.2613912978,61.,10.2632302203,-94.
10.2633701721,35.,10.2652822891,-68.
10.2654131809,27.,10.2672833362,-37.
10.267411367,26.,10.2692808070,-19.
10.2693759361,24.,10.2712289253,8.
10.2713679233,16.,10.2732719341,25.
10.2734500327,0.,10.2752741733,28.
10.2754122176,6.,10.2772733131,47.
10.2773691573,8.,10.2792257228,61.
10.2793597141,18.,10.2812749305,53.
10.2814120212,27.,10.2833269992,51.
10.2834171214,24.,10.2852751174,59.
10.2854079166,28.,10.2872380176,42.
10.2873751083,43.,10.2892760196,24.
10.2894119182,62.,10.2912730136,-7.
10.2914120117,67.,10.2932299533,-35.
10.2933679977,61.,10.2952259937,-64.
10.2953599849,56.,10.2972690025,-56.
10.2974070468,39.,10.2992698112,-26.
10.2994069019,27.,10.3012269893,0.
10.3014069953,22.,10.3033260265,17.
10.3033751407,16.,10.3053919235,16.
10.305467979,17.,10.3073159614,36.
10.3074520984,9.,10.3092357078,37.
10.3093727985,17.,10.3112737098,49.
10.3114119926,35.,10.3132759490,39.
10.3134080329,43.,10.3152841487,0.
10.3154140869,56.,10.3172339359,0.
10.3173679271,48.,10.3192747989,3.
10.3194550433,35.,10.3212689319,7.
10.3214060226,39.,10.3232709327,-9.
10.3234082618,46.,10.3252283492,-54.
10.3253601947,61.,10.3272751727,-90.
10.3274551788,60.,10.3292726436,-101.
10.3294118800,47.,10.3312751212,-98.
10.3314119735,39.,10.3332649627,-59.
10.3334020534,22.,10.3353210845,-34.
10.3354491153,25.,10.3373140254,-26.
10.3374210754,25.,10.3392907539,7.
10.3394221225,12.,10.3412441173,33.
10.3413769164,-8.,10.3432859340,46.
10.3434621253,-8.,10.3452969947,59.
10.3454359927,4.,10.3472980419,54.
10.3474360862,18.,10.3492590347,51.
10.3493939796,25.,10.3513020435,68.
10.3514369884,12.,10.3534339824,56.
10.3534380355,25.,10.3554259696,56.
10.3554300227,39.,10.3573290267,40.
10.3574000755,55.,10.3593584457,-9.
10.3594540515,68.,10.3613020339,-32.
10.3614400783,56.,10.3633021274,-51.
10.3634120384,50.,10.3652631202,-54.
10.3654021182,42.,10.3673139968,-33.
10.3674510875,32.,10.3693059841,-13.
10.369440929,27.,10.3712760368,13.
10.3714002529,16.,10.3732592025,16.
10.3734013,14.,10.3753081718,28.
10.3754512229,14.,10.3773032585,45.
10.3774372497,20.,10.3792318263,43.
10.3793610492,39.,10.3812743583,36.
10.3814133563,49.,10.3833192745,10.
10.3834091583,56.,10.3853072086,-2.
10.3854421535,51.,10.3872631946,-3.
10.3873652377,46.,10.3893128791,13.
10.3894859710,43.,10.3912969985,-17.
10.3914359966,59.,10.3933023372,-66.
10.3934403816,73.,10.3952583232,-94.
10.3953973213,68.,10.3973041931,-111.
10.3974803844,61.,10.3993100086,-90.
10.3994461456,45.,10.4013091483,-62.
10.4014460006,37.,10.4032689491,-31.
10.4034069934,36.,10.4053110042,-27.
10.4054929176,36.,10.4072770038,-10.
10.4074419895,25.,10.4092725673,24.
10.4094077506,4.,10.4112309375,54.
10.4113689819,-2.,10.4132801452,63.
10.4134141364,12.,10.4152881065,63.
10.4154130378,22.,10.4173001209,52.
10.4174109855,29.,10.4192301193,63.
10.4193619647,25.,10.4212979236,72.
10.4214793601,31.,10.4233023086,59.
10.4234413066,51.,10.4253043094,33.
10.4254411617,65.,10.4272593417,-1.
10.4273642459,71.,10.429302589,-12.
10.4294411102,56.,10.4312993446,-25.
10.4314361968,53.,10.4332991996,-27.
10.4334381976,51.,10.4352592388,-45.
10.435390369,56.,10.4373072543,-34.
10.4374443450,48.,10.4392730155,3.
10.4394089141,16.,10.4413029113,24.
10.4413899341,15.,10.4432550826,45.
10.4433900276,19.,10.4453050056,56.
10.4454411426,36.,10.4473003307,37.
10.4474481502,53.,10.4492911258,12.
10.4494260707,61.,10.4512881198,-3.
10.4514221111,57.,10.4533690372,0.
10.4534191051,50.,10.4553700843,15.
10.4554490009,50.,10.4572910228,9.
10.4574200073,54.,10.4593588271,-28.
10.4594839969,66.,10.4613100448,-66.
10.4614459434,68.,10.4633239665,-90.
10.4634479442,59.,10.4652689853,-109.
10.4654020229,62.,10.467307941,-86.
10.4674810329,52.,10.4693008819,-76.
10.4694370189,55.,10.4712981143,-48.
10.4714359203,51.,10.4732641139,-43.
10.473403112,45.,10.4753021159,-16.
10.4754830757,29.,10.4773041168,29.
10.4774409690,5.,10.4793096938,56.
10.4794417777,2.,10.4812649646,59.
10.4813960948,15.,10.4833029666,47.
10.4834879794,23.,10.4852782646,41.
10.4854451576,26.,10.4873172202,68.
10.4874402442,17.,10.4892569938,78.
10.4894040981,29.,10.4912980953,64.
10.4914931217,47.,10.4933039108,39.
10.4934472003,56.,10.4953013816,14.
10.4954372802,59.,10.4972573676,-3.
10.4973913589,61.,10.4993111053,-7.
10.4994522491,63.,10.5013011852,-42.
10.5014382758,74.,10.5033792415,-42.
10.5034183421,57.,10.5053283134,-28.
10.5054212966,36.,10.5073863426,3.
10.5074843326,16.,10.5093048969,44.
10.5094529548,8.,10.5113071361,58.
10.5114411273,24.,10.5132559696,38.
10.5133639732,44.,10.5153130451,17.
10.5154470363,53.,10.5173100391,25.
10.5174371162,42.,10.5193027416,20.
10.5194419780,46.,10.5213109413,21.
10.5214520850,53.,10.5233041206,19.
10.5234409728,57.,10.5253039756,-9.
10.5254413047,63.,10.5272742668,-30.
10.5273891845,55.,10.5293086925,-59.
10.5294860759,50.,10.5313040176,-86.
10.5314339557,51.,10.5332979122,-95.
10.5334469238,55.,10.5352670112,-100.
10.5354091087,56.,10.5373209873,-96.
10.5374809661,57.,10.5393036762,-70.
10.5394369521,43.,10.5413021007,-48.
10.5414370456,26.,10.5432621398,-17.
10.543394939,14.,10.5452989497,22.
10.5454811015,2.,10.5473140636,41.
10.5474440017,9.,10.5492998519,54.
10.5494367042,11.,10.5512651363,45.
10.5514060417,15.,10.5534149566,38.
10.5535179534,21.,10.5555130401,69.
10.5555221000,13.,10.5574339786,80.
10.5574380317,21.,10.5594037929,50.
10.5594080844,44.,10.5612911144,37.
